app,appId,country,reviews,score,ratings,hist1,hist2,hist3,hist4,hist5
765535549,com.naturalcycles.cordova,pe,1,4.76923,13,0,0,0,3,10
765535549,com.naturalcycles.cordova,si,1,4.59999,15,0,0,3,0,12
765535549,com.naturalcycles.cordova,es,21,4.65385,130,4,1,4,18,103
765535549,com.naturalcycles.cordova,it,10,4.58696,46,3,1,1,2,39
765535549,com.naturalcycles.cordova,de,54,4.68733,371,14,3,5,41,308
765535549,com.naturalcycles.cordova,ec,1,4.55556,9,0,0,0,4,5
765535549,com.naturalcycles.cordova,pt,9,4.78946,95,1,0,2,12,80
765535549,com.naturalcycles.cordova,il,2,4.72222,36,0,1,1,5,29
765535549,com.naturalcycles.cordova,dk,52,4.73214,336,9,0,3,48,276
765535549,com.naturalcycles.cordova,py,1,5,0,0,0,0,0,0
765535549,com.naturalcycles.cordova,hk,1,4.66667,15,0,0,0,5,10
765535549,com.naturalcycles.cordova,sv,1,5,0,0,0,0,0,0
765535549,com.naturalcycles.cordova,sa,1,5,0,0,0,0,0,0
765535549,com.naturalcycles.cordova,pl,5,4.77273,22,1,0,0,1,20
765535549,com.naturalcycles.cordova,gr,1,5,0,0,0,0,0,0
765535549,com.naturalcycles.cordova,fr,36,4.75676,185,4,1,2,22,156
765535549,com.naturalcycles.cordova,se,976,4.69699,4386,50,27,78,892,3339
765535549,com.naturalcycles.cordova,gb,809,4.75059,8492,178,33,91,1125,7065
765535549,com.naturalcycles.cordova,sg,2,4.15789,19,3,0,0,4,12
765535549,com.naturalcycles.cordova,ru,4,4.21053,19,3,0,1,1,14
765535549,com.naturalcycles.cordova,cl,5,4.65385,26,1,0,1,3,21
765535549,com.naturalcycles.cordova,tr,2,5,13,0,0,0,0,13
765535549,com.naturalcycles.cordova,ua,1,4.88889,9,0,0,0,1,8
765535549,com.naturalcycles.cordova,cz,2,4.82456,57,0,0,0,10,47
765535549,com.naturalcycles.cordova,ae,1,4.23076,13,1,1,0,3,8
765535549,com.naturalcycles.cordova,ar,2,4.17391,23,2,0,2,7,12
765535549,com.naturalcycles.cordova,co,3,4.84,25,0,0,0,4,21
765535549,com.naturalcycles.cordova,cy,1,3,0,0,0,0,0,0
765535549,com.naturalcycles.cordova,cn,4,4.75,8,0,0,1,0,7
765535549,com.naturalcycles.cordova,nz,19,4.78571,126,1,1,1,18,105
765535549,com.naturalcycles.cordova,au,121,4.77011,1231,29,4,5,145,1048
765535549,com.naturalcycles.cordova,at,7,4.75758,66,2,0,0,8,56
765535549,com.naturalcycles.cordova,nl,41,4.78924,446,1,2,6,72,365
765535549,com.naturalcycles.cordova,us,931,4.77977,8210,227,53,60,621,7249
765535549,com.naturalcycles.cordova,ch,18,4.76351,148,5,2,1,7,133
765535549,com.naturalcycles.cordova,no,46,4.68672,399,5,1,8,86,299
585373332,com.fairhavenhealth.ovagraph,mx,4,3.44444,9,1,1,2,3,2
585373332,com.fairhavenhealth.ovagraph,za,1,5,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,th,1,5,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,br,2,4.5,6,0,1,0,0,5
585373332,com.fairhavenhealth.ovagraph,ca,38,4.39437,71,0,0,6,31,34
585373332,,hu,2,,,0,0,0,0,0
585373332,,es,2,,,0,0,0,0,0
585373332,,it,1,,,0,0,0,0,0
585373332,,de,2,,,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,hk,1,4.5,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,sa,1,2,0,0,0,0,0,0
585373332,,fr,1,,,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,ph,1,4,0,0,0,0,0,0
585373332,,se,2,,,0,0,0,0,0
585373332,,gb,31,,,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,sg,1,3.66667,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,ru,1,2,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,do,1,2,777,19,13,52,252,441
585373332,com.fairhavenhealth.ovagraph,cl,1,5,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,ar,1,5,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,co,1,5,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,cn,1,5,0,0,0,0,0,0
585373332,,lv,1,,,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,nz,2,4.66667,6,0,0,0,2,4
585373332,com.fairhavenhealth.ovagraph,au,21,4.41667,24,0,0,3,8,13
585373332,com.fairhavenhealth.ovagraph,tc,1,5,777,19,13,52,252,441
585373332,com.fairhavenhealth.ovagraph,tt,1,3.66667,777,19,13,52,252,441
585373332,,nl,3,,,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,bz,1,5,0,0,0,0,0,0
585373332,com.fairhavenhealth.ovagraph,us,501,4.39382,777,19,13,52,252,441
585373332,,ch,1,,,0,0,0,0,0
1064018574,com.avawomen.ava,mx,1,4.75,0,0,0,0,0,0
1064018574,com.avawomen.ava,be,1,4.53846,13,0,0,1,4,8
1064018574,com.avawomen.ava,ca,7,4.35555,180,10,4,16,32,118
1064018574,com.avawomen.ava,ie,1,3.90909,11,2,1,0,1,7
1064018574,com.avawomen.ava,kz,1,5,5457,425,272,341,628,3791
1064018574,com.avawomen.ava,es,33,4.00599,167,19,13,13,25,97
1064018574,com.avawomen.ava,it,3,4.2,15,2,0,0,4,9
1064018574,com.avawomen.ava,de,80,4.25877,1368,65,70,133,278,822
1064018574,com.avawomen.ava,pt,1,3,0,0,0,0,0,0
1064018574,com.avawomen.ava,il,1,2.5,0,0,0,0,0,0
1064018574,com.avawomen.ava,hk,4,4.06522,46,1,6,6,9,24
1064018574,com.avawomen.ava,fr,15,4.37302,126,3,4,11,33,75
1064018574,com.avawomen.ava,se,2,3.42857,7,1,1,1,2,2
1064018574,com.avawomen.ava,gb,28,4.22025,395,38,14,30,54,259
1064018574,com.avawomen.ava,cz,1,3.5,0,0,0,0,0,0
1064018574,com.avawomen.ava,au,2,4.15385,13,2,0,1,1,9
1064018574,com.avawomen.ava,at,2,4.424,125,5,6,7,20,87
1064018574,com.avawomen.ava,nl,2,4.5,16,0,1,2,1,12
1064018574,com.avawomen.ava,us,477,4.29887,5457,425,272,341,628,3791
1064018574,com.avawomen.ava,ch,59,4.30042,1651,57,74,156,393,971
522674372,com.kindara.kindaraiphone,my,17,4.85714,21,0,0,0,3,18
522674372,com.kindara.kindaraiphone,cr,1,4.70967,31,1,0,1,3,26
522674372,com.kindara.kindaraiphone,bw,1,5,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,mx,61,4.82237,152,2,3,1,8,138
522674372,com.kindara.kindaraiphone,na,2,4.66667,7942,215,87,193,825,6622
522674372,com.kindara.kindaraiphone,tn,1,4,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,bg,1,4.5,6,0,0,1,1,4
522674372,com.kindara.kindaraiphone,uy,2,4.72727,11,0,0,1,1,9
522674372,com.kindara.kindaraiphone,za,19,4.73015,63,1,0,3,7,52
522674372,com.kindara.kindaraiphone,ng,5,4.42856,7,0,1,0,1,5
522674372,com.kindara.kindaraiphone,th,4,4.4,15,1,0,1,3,10
522674372,com.kindara.kindaraiphone,br,54,4.66831,202,2,5,12,20,163
522674372,com.kindara.kindaraiphone,be,15,4.4074,27,0,3,2,3,19
522674372,com.kindara.kindaraiphone,ca,912,4.67985,1137,26,11,27,173,900
522674372,com.kindara.kindaraiphone,ie,20,4.78723,47,0,0,2,6,39
522674372,com.kindara.kindaraiphone,ro,5,5,18,0,0,0,0,18
522674372,com.kindara.kindaraiphone,sk,2,4.88889,9,0,0,0,1,8
522674372,com.kindara.kindaraiphone,eg,1,4.5,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,id,2,4.88889,9,0,0,0,1,8
522674372,com.kindara.kindaraiphone,hu,10,4.78646,192,1,0,5,27,159
522674372,com.kindara.kindaraiphone,ky,1,5,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,fi,3,4.75,8,0,0,0,2,6
522674372,com.kindara.kindaraiphone,pe,2,4.66667,6,0,0,0,2,4
522674372,com.kindara.kindaraiphone,si,1,4,8,1,1,0,1,5
522674372,com.kindara.kindaraiphone,es,34,4.64835,91,4,0,5,6,76
522674372,com.kindara.kindaraiphone,it,10,4.55999,25,1,0,2,3,19
522674372,com.kindara.kindaraiphone,pa,2,4.8,5,0,0,0,1,4
522674372,com.kindara.kindaraiphone,de,76,4.43696,119,8,3,6,14,88
522674372,com.kindara.kindaraiphone,ec,2,5,8,0,0,0,0,8
522674372,com.kindara.kindaraiphone,pt,17,4.79012,243,2,1,2,36,202
522674372,com.kindara.kindaraiphone,hr,2,5,7,0,0,0,0,7
522674372,com.kindara.kindaraiphone,jm,1,4,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,il,23,4.58333,48,2,2,0,6,38
522674372,com.kindara.kindaraiphone,dk,6,4.66667,27,0,1,2,2,22
522674372,com.kindara.kindaraiphone,ke,1,4.83333,6,0,0,0,1,5
522674372,com.kindara.kindaraiphone,kr,3,4.59999,7942,215,87,193,825,6622
522674372,com.kindara.kindaraiphone,hk,13,4.5,26,1,1,2,2,20
522674372,com.kindara.kindaraiphone,kg,1,5,7942,215,87,193,825,6622
522674372,com.kindara.kindaraiphone,sv,1,5,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,sa,3,5,7,0,0,0,0,7
522674372,com.kindara.kindaraiphone,pl,15,4.74,50,1,0,0,9,40
522674372,com.kindara.kindaraiphone,gr,3,4.66667,9,0,0,0,3,6
522674372,com.kindara.kindaraiphone,in,12,4.43243,37,1,0,5,7,24
522674372,com.kindara.kindaraiphone,fr,27,4.74418,43,1,0,0,7,35
522674372,com.kindara.kindaraiphone,ph,5,4.85185,27,1,0,0,0,26
522674372,com.kindara.kindaraiphone,se,19,4.66667,39,2,0,0,5,32
522674372,com.kindara.kindaraiphone,jp,15,3.80952,21,4,1,1,4,11
522674372,com.kindara.kindaraiphone,gb,553,4.66899,571,19,3,17,70,462
522674372,com.kindara.kindaraiphone,sg,17,4.83333,30,0,0,1,3,26
522674372,com.kindara.kindaraiphone,ru,6,5,8,0,0,0,0,8
522674372,com.kindara.kindaraiphone,do,1,4.85714,7942,215,87,193,825,6622
522674372,com.kindara.kindaraiphone,kw,1,5,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,lt,3,4.92856,14,0,0,0,1,13
522674372,com.kindara.kindaraiphone,cl,14,4.90475,63,0,1,0,3,59
522674372,com.kindara.kindaraiphone,tr,3,4.90909,11,0,0,0,1,10
522674372,com.kindara.kindaraiphone,ua,2,4.45455,11,1,0,0,2,8
522674372,com.kindara.kindaraiphone,cz,6,4.8125,32,0,0,2,2,28
522674372,com.kindara.kindaraiphone,ae,5,4.55556,18,0,1,1,3,13
522674372,com.kindara.kindaraiphone,ar,9,4.77419,31,0,0,2,3,26
522674372,com.kindara.kindaraiphone,lb,1,4,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,lu,1,4.4,5,0,0,0,3,2
522674372,com.kindara.kindaraiphone,co,12,4.67441,43,1,0,2,6,34
522674372,com.kindara.kindaraiphone,cn,4,4.66667,6,0,0,1,0,5
522674372,com.kindara.kindaraiphone,lv,1,4.42856,7,0,1,0,1,5
522674372,com.kindara.kindaraiphone,nz,72,4.81579,114,0,0,2,17,95
522674372,com.kindara.kindaraiphone,au,551,4.70149,804,24,7,18,87,668
522674372,com.kindara.kindaraiphone,ug,1,4.5,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,bo,1,5,0,0,0,0,0,0
522674372,com.kindara.kindaraiphone,at,6,4.9,20,0,0,0,2,18
522674372,com.kindara.kindaraiphone,nl,41,4.59999,75,2,1,2,15,55
522674372,com.kindara.kindaraiphone,us,6895,4.70637,7942,215,87,193,825,6622
522674372,com.kindara.kindaraiphone,tw,8,4.88889,9,0,0,0,1,8
522674372,com.kindara.kindaraiphone,ch,26,4.68656,67,0,0,3,15,49
522674372,com.kindara.kindaraiphone,mt,4,5,5,0,0,0,0,5
522674372,com.kindara.kindaraiphone,no,10,4.45455,22,1,0,1,6,14
1477587818,,br,1,,,0,0,0,0,0
1477587818,,ca,1,,,0,0,0,0,0
1477587818,,id,7,,,0,0,0,0,0
1477587818,,jp,1,,,0,0,0,0,0
1477587818,,gb,2,,,0,0,0,0,0
1477587818,,co,1,,,0,0,0,0,0
1477587818,,cn,7,,,0,0,0,0,0
1477587818,,au,1,,,0,0,0,0,0
1477587818,,us,228,,,0,0,0,0,0
1038369065,org.iggymedia.periodtracker,mn,18,4.7972,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,my,137,4.723,12603,128,115,575,1484,10301
1038369065,org.iggymedia.periodtracker,cr,49,4.82944,5799,52,29,153,388,5177
1038369065,org.iggymedia.periodtracker,am,19,4.90627,4801,28,14,63,170,4526
1038369065,org.iggymedia.periodtracker,az,63,4.84016,4580,50,41,101,207,4181
1038369065,org.iggymedia.periodtracker,ve,163,4.76605,5326,49,40,202,526,4509
1038369065,org.iggymedia.periodtracker,tz,25,4.72058,4599,107,93,148,282,3969
1038369065,org.iggymedia.periodtracker,tm,2,4.81579,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,al,36,4.82849,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,bw,6,4.5,756,17,14,67,134,524
1038369065,org.iggymedia.periodtracker,mx,1963,4.81465,130880,1058,837,3433,10650,114902
1038369065,org.iggymedia.periodtracker,mo,4,4.67766,273,4,4,12,36,217
1038369065,org.iggymedia.periodtracker,lk,17,4.70277,2705,47,36,112,284,2226
1038369065,org.iggymedia.periodtracker,na,8,4.52644,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,mz,6,4.4214,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,bb,5,4.69922,512,4,7,24,69,408
1038369065,org.iggymedia.periodtracker,tn,6,4.53885,3385,140,61,202,414,2568
1038369065,org.iggymedia.periodtracker,cg,11,4.12275,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,ao,33,4.33274,3913,225,166,373,467,2682
1038369065,org.iggymedia.periodtracker,bt,1,4.23567,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,ml,5,4.28533,1146,89,40,95,153,769
1038369065,org.iggymedia.periodtracker,bg,20,4.81232,2078,22,6,59,166,1825
1038369065,org.iggymedia.periodtracker,uy,72,4.73949,5547,45,35,245,670,4552
1038369065,org.iggymedia.periodtracker,za,275,4.69807,25340,309,298,1190,3141,20402
1038369065,org.iggymedia.periodtracker,zw,14,4.50446,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,bf,5,4.11489,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,ne,1,4.36986,219,13,9,11,37,149
1038369065,org.iggymedia.periodtracker,ng,191,4.61848,23920,632,596,1276,2258,19158
1038369065,org.iggymedia.periodtracker,mk,11,4.83443,1063,14,4,24,60,961
1038369065,org.iggymedia.periodtracker,np,5,4.41829,1028,34,27,110,161,696
1038369065,org.iggymedia.periodtracker,bs,11,4.66979,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,uz,11,4.85561,2327,27,19,44,83,2154
1038369065,org.iggymedia.periodtracker,th,438,4.73926,63937,522,626,2927,6851,53011
1038369065,org.iggymedia.periodtracker,ai,2,4.49,100,7,0,4,15,74
1038369065,org.iggymedia.periodtracker,br,3924,4.81913,263611,2165,1792,7386,18872,233396
1038369065,org.iggymedia.periodtracker,be,191,4.56152,14044,199,203,1027,2699,9916
1038369065,org.iggymedia.periodtracker,ca,2430,4.67047,81931,1216,868,3732,12067,64048
1038369065,org.iggymedia.periodtracker,ie,146,4.68754,9902,142,114,468,1248,7930
1038369065,org.iggymedia.periodtracker,kz,322,4.90735,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,gy,5,4.65629,835,14,8,47,113,653
1038369065,org.iggymedia.periodtracker,ro,104,4.80698,9258,123,62,247,615,8211
1038369065,org.iggymedia.periodtracker,sk,15,4.77223,1102,9,7,40,114,932
1038369065,org.iggymedia.periodtracker,eg,87,4.76625,13125,162,104,423,1262,11174
1038369065,org.iggymedia.periodtracker,id,400,4.86669,59345,244,257,1033,4098,53713
1038369065,org.iggymedia.periodtracker,is,5,4.72049,898,7,8,36,127,720
1038369065,org.iggymedia.periodtracker,kn,1,4.7047,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,hu,47,4.72822,3076,35,21,124,385,2511
1038369065,org.iggymedia.periodtracker,ky,4,4.71946,221,0,3,11,31,176
1038369065,org.iggymedia.periodtracker,gm,3,4.56614,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,fi,135,4.4699,7342,125,98,627,1844,4648
1038369065,org.iggymedia.periodtracker,ee,27,4.84924,2335,13,10,45,180,2087
1038369065,org.iggymedia.periodtracker,qa,11,4.69965,2254,56,30,90,183,1895
1038369065,org.iggymedia.periodtracker,pe,125,4.7196,12161,112,125,591,1405,9928
1038369065,org.iggymedia.periodtracker,si,16,4.82498,2577,18,18,57,211,2273
1038369065,org.iggymedia.periodtracker,es,830,4.65401,42189,530,458,2422,6259,32520
1038369065,org.iggymedia.periodtracker,jo,37,4.77906,3390,53,33,95,248,2961
1038369065,org.iggymedia.periodtracker,it,2198,4.64098,64233,694,737,3818,10438,48546
1038369065,org.iggymedia.periodtracker,gh,95,4.55767,15746,412,440,1027,1943,11924
1038369065,org.iggymedia.periodtracker,pa,57,4.82155,3889,39,24,104,258,3464
1038369065,org.iggymedia.periodtracker,sl,1,4.36232,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,de,2014,4.63267,85906,1296,982,4797,13832,64999
1038369065,org.iggymedia.periodtracker,kh,15,4.57847,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,ec,143,4.78883,15021,147,130,455,1284,13005
1038369065,org.iggymedia.periodtracker,sn,22,4.24289,4430,372,168,330,702,2858
1038369065,org.iggymedia.periodtracker,pt,145,4.70334,15162,140,137,716,2095,12074
1038369065,org.iggymedia.periodtracker,hr,61,4.8129,4233,35,40,104,324,3730
1038369065,org.iggymedia.periodtracker,jm,50,4.57008,3382,93,63,207,479,2540
1038369065,org.iggymedia.periodtracker,il,56,4.64921,4564,133,70,200,459,3702
1038369065,org.iggymedia.periodtracker,dk,83,4.51393,5203,111,94,429,945,3624
1038369065,org.iggymedia.periodtracker,py,24,4.77501,3507,41,33,127,272,3034
1038369065,org.iggymedia.periodtracker,ke,40,4.77682,5547,76,59,154,449,4809
1038369065,org.iggymedia.periodtracker,kr,1620,4.6337,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,hk,41,4.62823,2983,65,25,171,432,2290
1038369065,org.iggymedia.periodtracker,kg,18,4.88436,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,gd,4,4.61008,218,6,0,13,35,164
1038369065,org.iggymedia.periodtracker,sv,46,4.75949,4108,48,40,145,386,3489
1038369065,org.iggymedia.periodtracker,sa,170,4.65235,9918,325,160,416,836,8181
1038369065,org.iggymedia.periodtracker,pl,293,4.76895,33001,366,203,1000,3552,27880
1038369065,org.iggymedia.periodtracker,gr,27,4.69219,2141,30,26,85,291,1709
1038369065,org.iggymedia.periodtracker,in,294,4.59923,31896,536,549,1850,5292,23669
1038369065,org.iggymedia.periodtracker,hn,64,4.75064,5506,90,68,168,473,4707
1038369065,org.iggymedia.periodtracker,dz,42,4.6559,4580,124,57,210,489,3700
1038369065,org.iggymedia.periodtracker,fr,2499,4.59884,143881,2352,2054,9287,23574,106614
1038369065,org.iggymedia.periodtracker,dm,4,4.70741,270,5,2,13,27,223
1038369065,org.iggymedia.periodtracker,ph,397,4.74027,25788,311,258,1065,2550,21604
1038369065,org.iggymedia.periodtracker,sr,2,4.5024,416,17,9,35,42,313
1038369065,org.iggymedia.periodtracker,se,378,4.58812,16131,240,218,1143,2744,11786
1038369065,org.iggymedia.periodtracker,jp,521,4.49319,11310,270,232,1035,1886,7887
1038369065,org.iggymedia.periodtracker,gb,2265,4.68417,119468,1716,1207,5797,15652,95096
1038369065,org.iggymedia.periodtracker,sg,118,4.71394,5838,69,59,230,757,4723
1038369065,org.iggymedia.periodtracker,pk,54,4.58987,6949,143,148,420,994,5244
1038369065,org.iggymedia.periodtracker,ru,11388,4.85081,196689,2488,1129,3134,9735,180203
1038369065,org.iggymedia.periodtracker,do,268,4.74496,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,gt,87,4.77975,7460,83,57,243,654,6423
1038369065,org.iggymedia.periodtracker,kw,24,4.65872,2013,44,31,113,192,1633
1038369065,org.iggymedia.periodtracker,lt,35,4.87622,3692,25,11,57,210,3389
1038369065,org.iggymedia.periodtracker,mg,3,4.38202,445,20,11,44,74,296
1038369065,org.iggymedia.periodtracker,lc,3,4.64706,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,bh,11,4.64609,1232,36,20,58,116,1002
1038369065,org.iggymedia.periodtracker,cl,427,4.80337,26904,262,198,855,1938,23651
1038369065,org.iggymedia.periodtracker,tr,820,4.58767,34058,1039,679,2078,3694,26568
1038369065,org.iggymedia.periodtracker,ua,823,4.85433,41888,315,208,689,2840,37836
1038369065,org.iggymedia.periodtracker,td,1,4.09502,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,cz,76,4.73112,4329,45,31,157,577,3519
1038369065,org.iggymedia.periodtracker,ae,145,4.66322,11399,232,167,591,1228,9181
1038369065,org.iggymedia.periodtracker,ar,360,4.75636,23863,170,154,955,2762,19822
1038369065,org.iggymedia.periodtracker,lb,42,4.74111,3940,55,41,147,383,3314
1038369065,org.iggymedia.periodtracker,lu,14,4.62664,1366,17,18,84,220,1027
1038369065,org.iggymedia.periodtracker,md,30,4.86097,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,co,395,4.80039,31402,250,200,858,2952,27142
1038369065,org.iggymedia.periodtracker,ag,2,4.56477,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,vn,1063,4.72481,119984,2442,1487,4296,10197,101562
1038369065,org.iggymedia.periodtracker,cy,8,4.69251,774,18,8,33,76,639
1038369065,org.iggymedia.periodtracker,bj,5,4.1571,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,cn,694,4.82798,27735,412,167,527,1568,25061
1038369065,org.iggymedia.periodtracker,la,1,4.49864,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,mr,3,4.33765,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,ni,15,4.71938,1682,30,16,59,186,1391
1038369065,org.iggymedia.periodtracker,lv,39,4.82162,3173,29,15,62,281,2786
1038369065,org.iggymedia.periodtracker,om,16,4.54694,1225,45,26,75,147,932
1038369065,org.iggymedia.periodtracker,nz,167,4.6697,10563,141,89,530,1598,8205
1038369065,org.iggymedia.periodtracker,lr,1,4.32673,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,by,313,4.91755,12941,59,31,112,514,12225
1038369065,org.iggymedia.periodtracker,au,1281,4.68807,62350,760,541,2910,8966,49173
1038369065,org.iggymedia.periodtracker,bn,3,4.51417,247,10,5,20,25,187
1038369065,org.iggymedia.periodtracker,tc,2,4.54,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,ug,7,4.56696,2748,89,78,157,286,2138
1038369065,org.iggymedia.periodtracker,tt,23,4.68086,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,bo,18,4.73698,2555,30,25,111,255,2134
1038369065,org.iggymedia.periodtracker,at,235,4.69111,12477,140,144,586,1690,9917
1038369065,org.iggymedia.periodtracker,mw,1,4.42424,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,nl,268,4.58476,12063,195,155,771,2222,8720
1038369065,org.iggymedia.periodtracker,mu,11,4.51157,778,18,22,68,106,564
1038369065,org.iggymedia.periodtracker,bz,5,4.75385,390,5,3,15,37,330
1038369065,org.iggymedia.periodtracker,us,19023,4.77353,796302,9602,6161,24246,74955,681338
1038369065,org.iggymedia.periodtracker,ch,292,4.63467,17316,207,174,1027,2922,12986
1038369065,org.iggymedia.periodtracker,mt,5,4.75926,702,8,7,26,64,597
1038369065,org.iggymedia.periodtracker,no,170,4.58185,10678,148,165,736,1906,7723
